object_id,object_name,supernova_type,band,phase_name,stage_index,alpha,alpha_radius,gap_base,duration_base,slope_base,curvature_base,gap_alpha,duration_alpha,slope_alpha,curvature_alpha,gap_response_norm,duration_response_norm,slope_response_norm,curvature_response_norm,structural_response,phase_persistence_score,boundary_role,support_regime_proxy,alpha_status,instability_flag
B_SN1987A,SN1987A,II Pec,B,plateau_or_shoulder,4,1.45,0.45,0.934,78.28,-0.02486856559,-0.07272787704,1.3543,113.506,-0.03605942011,-0.1054554217,0.3686842105,0.445785877,0.3237000588,0.03815895229,0.335488299,0.7487897878,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,B,plateau_or_shoulder,4,1.5,0.5,0.934,78.28,-0.02486856559,-0.07272787704,1.401,117.42,-0.03730284838,-0.1090918156,0.4096491228,0.4953176411,0.3596667321,0.04239883588,0.3727647766,0.7284569192,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.5,0.5,0.68,98.81,0.0225964615,5.648592896,0.34,49.405,0.01129823075,2.824296448,0.298245614,0.6252214629,0.3268059605,3.29301188,0.8498373606,0.5405880654,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.55,0.45,0.68,98.81,0.0225964615,5.648592896,0.374,54.3455,0.01242805383,3.106726093,0.2684210526,0.5626993166,0.2941253644,2.963710692,0.7648536246,0.566619229,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.6,0.4,0.68,98.81,0.0225964615,5.648592896,0.408,59.286,0.0135578769,3.389155738,0.2385964912,0.5001771703,0.2614447684,2.634409504,0.6798698885,0.5952841984,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.65,0.35,0.68,98.81,0.0225964615,5.648592896,0.442,64.2265,0.01468769998,3.671585382,0.2087719298,0.437655024,0.2287641723,2.305108316,0.5948861524,0.6270040018,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.7,0.3,0.68,98.81,0.0225964615,5.648592896,0.476,69.167,0.01581752305,3.954015027,0.1789473684,0.3751328778,0.1960835763,1.975807128,0.5099024164,0.6622944564,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.75,0.25,0.68,98.81,0.0225964615,5.648592896,0.51,74.1075,0.01694734613,4.236444672,0.149122807,0.3126107315,0.1634029802,1.64650594,0.4249186803,0.7017944349,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.8,0.2,0.68,98.81,0.0225964615,5.648592896,0.544,79.048,0.0180771692,4.518874317,0.1192982456,0.2500885852,0.1307223842,1.317204752,0.3399349442,0.7463048891,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.85,0.15,0.68,98.81,0.0225964615,5.648592896,0.578,83.9885,0.01920699228,4.801303962,0.08947368421,0.1875664389,0.09804178815,0.9879035641,0.2549512082,0.7968437286,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.9,0.1,0.68,98.81,0.0225964615,5.648592896,0.612,88.929,0.02033681535,5.083733606,0.05964912281,0.1250442926,0.0653611921,0.6586023761,0.1699674721,0.8547246174,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,0.95,0.05,0.68,98.81,0.0225964615,5.648592896,0.646,93.8695,0.02146663843,5.366163251,0.0298245614,0.06252214629,0.03268059605,0.329301188,0.08498373606,0.9216728019,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1,0,0.68,98.81,0.0225964615,5.648592896,0.68,98.81,0.0225964615,5.648592896,0,0,0,0,0,1,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.05,0.05,0.68,98.81,0.0225964615,5.648592896,0.714,103.7505,0.02372628458,5.931022541,0.0298245614,0.06252214629,0.03268059605,0.329301188,0.08498373606,0.9216728019,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.1,0.1,0.68,98.81,0.0225964615,5.648592896,0.748,108.691,0.02485610765,6.213452186,0.05964912281,0.1250442926,0.0653611921,0.6586023761,0.1699674721,0.8547246174,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.15,0.15,0.68,98.81,0.0225964615,5.648592896,0.782,113.6315,0.02598593072,6.49588183,0.08947368421,0.1875664389,0.09804178815,0.9879035641,0.2549512082,0.7968437286,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.2,0.2,0.68,98.81,0.0225964615,5.648592896,0.816,118.572,0.0271157538,6.778311475,0.1192982456,0.2500885852,0.1307223842,1.317204752,0.3399349442,0.7463048891,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.25,0.25,0.68,98.81,0.0225964615,5.648592896,0.85,123.5125,0.02824557688,7.06074112,0.149122807,0.3126107315,0.1634029802,1.64650594,0.4249186803,0.7017944349,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.3,0.3,0.68,98.81,0.0225964615,5.648592896,0.884,128.453,0.02937539995,7.343170765,0.1789473684,0.3751328778,0.1960835763,1.975807128,0.5099024164,0.6622944564,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.35,0.35,0.68,98.81,0.0225964615,5.648592896,0.918,133.3935,0.03050522303,7.62560041,0.2087719298,0.437655024,0.2287641723,2.305108316,0.5948861524,0.6270040018,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.4,0.4,0.68,98.81,0.0225964615,5.648592896,0.952,138.334,0.0316350461,7.908030054,0.2385964912,0.5001771703,0.2614447684,2.634409504,0.6798698885,0.5952841984,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.45,0.45,0.68,98.81,0.0225964615,5.648592896,0.986,143.2745,0.03276486918,8.190459699,0.2684210526,0.5626993166,0.2941253644,2.963710692,0.7648536246,0.566619229,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,break,5,1.5,0.5,0.68,98.81,0.0225964615,5.648592896,1.02,148.215,0.03389469225,8.472889344,0.298245614,0.6252214629,0.3268059605,3.29301188,0.8498373606,0.5405880654,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.5,0.5,3.44,322.06,0.03256247559,5.041881035,1.72,161.03,0.0162812378,2.520940518,1.50877193,2.037838522,0.470941484,2.939311516,1.726398278,0.3667842692,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.55,0.45,3.44,322.06,0.03256247559,5.041881035,1.892,177.133,0.01790936157,2.773034569,1.357894737,1.83405467,0.4238473356,2.645380364,1.553758451,0.3915797125,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.6,0.4,3.44,322.06,0.03256247559,5.041881035,2.064,193.236,0.01953748535,3.025128621,1.207017544,1.630270818,0.3767531872,2.351449213,1.381118623,0.419970677,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.65,0.35,3.44,322.06,0.03256247559,5.041881035,2.236,209.339,0.02116560913,3.277222673,1.056140351,1.426486965,0.3296590388,2.057518061,1.208478795,0.452800363,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.7,0.3,3.44,322.06,0.03256247559,5.041881035,2.408,225.442,0.02279373291,3.529316725,0.9052631579,1.222703113,0.2825648904,1.763586909,1.035838967,0.4911979858,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.75,0.25,3.44,322.06,0.03256247559,5.041881035,2.58,241.545,0.02442185669,3.781410776,0.7543859649,1.018919261,0.235470742,1.469655758,0.8631991392,0.5367112827,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.8,0.2,3.44,322.06,0.03256247559,5.041881035,2.752,257.648,0.02604998047,4.033504828,0.6035087719,0.8151354088,0.1883765936,1.175724606,0.6905593114,0.5915202107,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.85,0.15,3.44,322.06,0.03256247559,5.041881035,2.924,273.751,0.02767810425,4.28559888,0.4526315789,0.6113515566,0.1412824452,0.8817934547,0.5179194835,0.6587964716,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.9,0.1,3.44,322.06,0.03256247559,5.041881035,3.096,289.854,0.02930622803,4.537692932,0.301754386,0.4075677044,0.09418829679,0.5878623032,0.3452796557,0.7433398667,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,0.95,0.05,3.44,322.06,0.03256247559,5.041881035,3.268,305.957,0.03093435181,4.789786983,0.150877193,0.2037838522,0.0470941484,0.2939311516,0.1726398278,0.8527767659,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1,0,3.44,322.06,0.03256247559,5.041881035,3.44,322.06,0.03256247559,5.041881035,0,0,0,0,0,1,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.05,0.05,3.44,322.06,0.03256247559,5.041881035,3.612,338.163,0.03419059937,5.293975087,0.150877193,0.2037838522,0.0470941484,0.2939311516,0.1726398278,0.8527767659,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.1,0.1,3.44,322.06,0.03256247559,5.041881035,3.784,354.266,0.03581872315,5.546069139,0.301754386,0.4075677044,0.09418829679,0.5878623032,0.3452796557,0.7433398667,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.15,0.15,3.44,322.06,0.03256247559,5.041881035,3.956,370.369,0.03744684693,5.79816319,0.4526315789,0.6113515566,0.1412824452,0.8817934547,0.5179194835,0.6587964716,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.2,0.2,3.44,322.06,0.03256247559,5.041881035,4.128,386.472,0.03907497071,6.050257242,0.6035087719,0.8151354088,0.1883765936,1.175724606,0.6905593114,0.5915202107,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.25,0.25,3.44,322.06,0.03256247559,5.041881035,4.3,402.575,0.04070309449,6.302351294,0.7543859649,1.018919261,0.235470742,1.469655758,0.8631991392,0.5367112827,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.3,0.3,3.44,322.06,0.03256247559,5.041881035,4.472,418.678,0.04233121827,6.554445346,0.9052631579,1.222703113,0.2825648904,1.763586909,1.035838967,0.4911979858,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.35,0.35,3.44,322.06,0.03256247559,5.041881035,4.644,434.781,0.04395934205,6.806539397,1.056140351,1.426486965,0.3296590388,2.057518061,1.208478795,0.452800363,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.4,0.4,3.44,322.06,0.03256247559,5.041881035,4.816,450.884,0.04558746583,7.058633449,1.207017544,1.630270818,0.3767531872,2.351449213,1.381118623,0.419970677,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.45,0.45,3.44,322.06,0.03256247559,5.041881035,4.988,466.987,0.04721558961,7.310727501,1.357894737,1.83405467,0.4238473356,2.645380364,1.553758451,0.3915797125,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,B,tail_decay,6,1.5,0.5,3.44,322.06,0.03256247559,5.041881035,5.16,483.09,0.04884371339,7.562821553,1.50877193,2.037838522,0.470941484,2.939311516,1.726398278,0.3667842692,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.5,0.5,5.69,867,0.00922071411,-0.0002755033376,2.845,433.5,0.004610357055,-0.0001377516688,2.495614035,5.485952923,0.1333564696,0.0001606127013,2.664059053,0.2729213655,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.55,0.45,5.69,867,0.00922071411,-0.0002755033376,3.1295,476.85,0.005071392761,-0.0001515268357,2.246052632,4.937357631,0.1200208226,0.0001445514312,2.397653148,0.2943208022,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.6,0.4,5.69,867,0.00922071411,-0.0002755033376,3.414,520.2,0.005532428466,-0.0001653020026,1.996491228,4.388762339,0.1066851757,0.0001284901611,2.131247243,0.3193615587,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.65,0.35,5.69,867,0.00922071411,-0.0002755033376,3.6985,563.55,0.005993464172,-0.0001790771694,1.746929825,3.840167046,0.09334952872,0.0001124288909,1.864841337,0.3490594704,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.7,0.3,5.69,867,0.00922071411,-0.0002755033376,3.983,606.9,0.006454499877,-0.0001928523363,1.497368421,3.291571754,0.08001388176,9.63676208e-05,1.598435432,0.3848469689,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.75,0.25,5.69,867,0.00922071411,-0.0002755033376,4.2675,650.25,0.006915535583,-0.0002066275032,1.247807018,2.742976462,0.0666782348,8.030635067e-05,1.332029527,0.4288110371,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.8,0.2,5.69,867,0.00922071411,-0.0002755033376,4.552,693.6,0.007376571288,-0.0002204026701,0.998245614,2.194381169,0.05334258784,6.424508054e-05,1.065623621,0.4841153004,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.85,0.15,5.69,867,0.00922071411,-0.0002755033376,4.8365,736.95,0.007837606994,-0.000234177837,0.7486842105,1.645785877,0.04000694088,4.81838104e-05,0.799217716,0.5557971062,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.9,0.1,5.69,867,0.00922071411,-0.0002755033376,5.121,780.3,0.008298642699,-0.0002479530038,0.499122807,1.097190585,0.02667129392,3.212254027e-05,0.5328118107,0.6523958082,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,0.95,0.05,5.69,867,0.00922071411,-0.0002755033376,5.4055,823.65,0.008759678404,-0.0002617281707,0.2495614035,0.5485952923,0.01333564696,1.606127013e-05,0.2664059053,0.789636242,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1,0,5.69,867,0.00922071411,-0.0002755033376,5.69,867,0.00922071411,-0.0002755033376,0,0,0,0,0,1,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.05,0.05,5.69,867,0.00922071411,-0.0002755033376,5.9745,910.35,0.009681749816,-0.0002892785045,0.2495614035,0.5485952923,0.01333564696,1.606127013e-05,0.2664059053,0.789636242,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.1,0.1,5.69,867,0.00922071411,-0.0002755033376,6.259,953.7,0.01014278552,-0.0003030536714,0.499122807,1.097190585,0.02667129392,3.212254027e-05,0.5328118107,0.6523958082,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.15,0.15,5.69,867,0.00922071411,-0.0002755033376,6.5435,997.05,0.01060382123,-0.0003168288382,0.7486842105,1.645785877,0.04000694088,4.81838104e-05,0.799217716,0.5557971062,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.2,0.2,5.69,867,0.00922071411,-0.0002755033376,6.828,1040.4,0.01106485693,-0.0003306040051,0.998245614,2.194381169,0.05334258784,6.424508054e-05,1.065623621,0.4841153004,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.25,0.25,5.69,867,0.00922071411,-0.0002755033376,7.1125,1083.75,0.01152589264,-0.000344379172,1.247807018,2.742976462,0.0666782348,8.030635067e-05,1.332029527,0.4288110371,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.3,0.3,5.69,867,0.00922071411,-0.0002755033376,7.397,1127.1,0.01198692834,-0.0003581543389,1.497368421,3.291571754,0.08001388176,9.63676208e-05,1.598435432,0.3848469689,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.35,0.35,5.69,867,0.00922071411,-0.0002755033376,7.6815,1170.45,0.01244796405,-0.0003719295058,1.746929825,3.840167046,0.09334952872,0.0001124288909,1.864841337,0.3490594704,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.4,0.4,5.69,867,0.00922071411,-0.0002755033376,7.966,1213.8,0.01290899975,-0.0003857046726,1.996491228,4.388762339,0.1066851757,0.0001284901611,2.131247243,0.3193615587,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.45,0.45,5.69,867,0.00922071411,-0.0002755033376,8.2505,1257.15,0.01337003546,-0.0003994798395,2.246052632,4.937357631,0.1200208226,0.0001445514312,2.397653148,0.2943208022,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,B,late_relaxation,7,1.5,0.5,5.69,867,0.00922071411,-0.0002755033376,8.535,1300.5,0.01383107117,-0.0004132550064,2.495614035,5.485952923,0.1333564696,0.0001606127013,2.664059053,0.2729213655,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,I,rise,1,0.5,0.5,2.43,73.96,-0.0146255728,0.9890997008,1.215,36.98,-0.0073127864,0.4945498504,1.065789474,0.4679827892,0.2115253473,0.576624502,0.6849331036,0.5934953725,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.55,0.45,2.43,73.96,-0.0146255728,0.9890997008,1.3365,40.678,-0.00804406504,0.5440048354,0.9592105263,0.4211845103,0.1903728126,0.5189620518,0.6164397933,0.6186435178,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.6,0.4,2.43,73.96,-0.0146255728,0.9890997008,1.458,44.376,-0.00877534368,0.5934598205,0.8526315789,0.3743862313,0.1692202778,0.4612996016,0.5479464829,0.646017166,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.65,0.35,2.43,73.96,-0.0146255728,0.9890997008,1.5795,48.074,-0.00950662232,0.6429148055,0.7460526316,0.3275879524,0.1480677431,0.4036371514,0.4794531725,0.6759254153,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.7,0.3,2.43,73.96,-0.0146255728,0.9890997008,1.701,51.772,-0.01023790096,0.6923697906,0.6394736842,0.2807896735,0.1269152084,0.3459747012,0.4109598622,0.7087373828,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.75,0.25,2.43,73.96,-0.0146255728,0.9890997008,1.8225,55.47,-0.0109691796,0.7418247756,0.5328947368,0.2339913946,0.1057626737,0.288312251,0.3424665518,0.7448975162,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.8,0.2,2.43,73.96,-0.0146255728,0.9890997008,1.944,59.168,-0.01170045824,0.7912797606,0.4263157895,0.1871931157,0.08461013892,0.2306498008,0.2739732414,0.784945843,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.85,0.15,2.43,73.96,-0.0146255728,0.9890997008,2.0655,62.866,-0.01243173688,0.8407347457,0.3197368421,0.1403948368,0.06345760419,0.1729873506,0.2054799311,0.8295451249,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.9,0.1,2.43,73.96,-0.0146255728,0.9890997008,2.187,66.564,-0.01316301552,0.8901897307,0.2131578947,0.09359655783,0.04230506946,0.1153249004,0.1369866207,0.8795178253,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,0.95,0.05,2.43,73.96,-0.0146255728,0.9890997008,2.3085,70.262,-0.01389429416,0.9396447158,0.1065789474,0.04679827892,0.02115253473,0.0576624502,0.06849331036,0.935897296,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1,0,2.43,73.96,-0.0146255728,0.9890997008,2.43,73.96,-0.0146255728,0.9890997008,0,0,0,0,0,1,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.05,0.05,2.43,73.96,-0.0146255728,0.9890997008,2.5515,77.658,-0.01535685144,1.038554686,0.1065789474,0.04679827892,0.02115253473,0.0576624502,0.06849331036,0.935897296,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.1,0.1,2.43,73.96,-0.0146255728,0.9890997008,2.673,81.356,-0.01608813008,1.088009671,0.2131578947,0.09359655783,0.04230506946,0.1153249004,0.1369866207,0.8795178253,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.15,0.15,2.43,73.96,-0.0146255728,0.9890997008,2.7945,85.054,-0.01681940872,1.137464656,0.3197368421,0.1403948368,0.06345760419,0.1729873506,0.2054799311,0.8295451249,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.2,0.2,2.43,73.96,-0.0146255728,0.9890997008,2.916,88.752,-0.01755068736,1.186919641,0.4263157895,0.1871931157,0.08461013892,0.2306498008,0.2739732414,0.784945843,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.25,0.25,2.43,73.96,-0.0146255728,0.9890997008,3.0375,92.45,-0.018281966,1.236374626,0.5328947368,0.2339913946,0.1057626737,0.288312251,0.3424665518,0.7448975162,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.3,0.3,2.43,73.96,-0.0146255728,0.9890997008,3.159,96.148,-0.01901324464,1.285829611,0.6394736842,0.2807896735,0.1269152084,0.3459747012,0.4109598622,0.7087373828,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.35,0.35,2.43,73.96,-0.0146255728,0.9890997008,3.2805,99.846,-0.01974452328,1.335284596,0.7460526316,0.3275879524,0.1480677431,0.4036371514,0.4794531725,0.6759254153,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.4,0.4,2.43,73.96,-0.0146255728,0.9890997008,3.402,103.544,-0.02047580192,1.384739581,0.8526315789,0.3743862313,0.1692202778,0.4612996016,0.5479464829,0.646017166,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.45,0.45,2.43,73.96,-0.0146255728,0.9890997008,3.5235,107.242,-0.02120708056,1.434194566,0.9592105263,0.4211845103,0.1903728126,0.5189620518,0.6164397933,0.6186435178,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,rise,1,1.5,0.5,2.43,73.96,-0.0146255728,0.9890997008,3.645,110.94,-0.0219383592,1.483649551,1.065789474,0.4679827892,0.2115253473,0.576624502,0.6849331036,0.5934953725,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.5,0.5,0.035,5.92,-0.01506300567,0.0002108092336,0.0175,2.96,-0.007531502835,0.0001054046168,0.01535087719,0.03745887117,0.2178518099,0.0001228973876,0.05007421833,0.9523136389,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.55,0.45,0.035,5.92,-0.01506300567,0.0002108092336,0.01925,3.256,-0.008284653119,0.0001159450785,0.01381578947,0.03371298405,0.1960666289,0.0001106076489,0.04506679649,0.9568766354,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.6,0.4,0.035,5.92,-0.01506300567,0.0002108092336,0.021,3.552,-0.009037803402,0.0001264855402,0.01228070175,0.02996709694,0.1742814479,9.831791011e-05,0.04005937466,0.9614835695,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.65,0.35,0.035,5.92,-0.01506300567,0.0002108092336,0.02275,3.848,-0.009790953686,0.0001370260018,0.01074561404,0.02622120982,0.152496267,8.602817134e-05,0.03505195283,0.9661350788,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.7,0.3,0.035,5.92,-0.01506300567,0.0002108092336,0.0245,4.144,-0.01054410397,0.0001475664635,0.009210526316,0.0224753227,0.130711086,7.373843258e-05,0.030044531,0.9708318135,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.75,0.25,0.035,5.92,-0.01506300567,0.0002108092336,0.02625,4.44,-0.01129725425,0.0001581069252,0.007675438596,0.01872943559,0.108925905,6.144869382e-05,0.02503710916,0.9755744363,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.8,0.2,0.035,5.92,-0.01506300567,0.0002108092336,0.028,4.736,-0.01205040454,0.0001686473869,0.006140350877,0.01498354847,0.08714072397,4.915895505e-05,0.02002968733,0.9803636232,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.85,0.15,0.035,5.92,-0.01506300567,0.0002108092336,0.02975,5.032,-0.01280355482,0.0001791878486,0.004605263158,0.01123766135,0.06535554298,3.686921629e-05,0.0150222655,0.9852000631,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.9,0.1,0.035,5.92,-0.01506300567,0.0002108092336,0.0315,5.328,-0.0135567051,0.0001897283102,0.003070175439,0.007491774234,0.04357036199,2.457947753e-05,0.01001484367,0.9900844589,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,I,peak,2,0.95,0.05,0.035,5.92,-0.01506300567,0.0002108092336,0.03325,5.624,-0.01430985539,0.0002002687719,0.001535087719,0.003745887117,0.02178518099,1.228973876e-05,0.005007421833,0.9950175275,maximum_observable_response,ejecta_cooling,valid,no
