struc_perc_id,source_ladder_id,object_id,object_name,spectrum_index,spectrum_id,spectrum_file,spectrum_date,phase_days,spectral_phase_role,line_id,line_name,element_group,rest_wavelength,n_points_window,continuum_level,line_flux_proxy,line_depth_proxy,equivalent_width_proxy,velocity_proxy_km_s,width_proxy_angstrom,signal_quality_proxy,delta_line_flux,delta_line_depth,delta_equivalent_width,delta_velocity,delta_width,delta_signal_quality,line_transition_flag,element_transition_flag,gap,gap_source,boundary_role,struc_perc_role,alpha_ready,unns_interpretation,raw_reference
C1_SN1993J_spectral_state_00358,C1_SN1993J,C1_SN1993J,SN1993J,53,SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None,SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat,1993-05-22 00:00:00.00,,decline_spectral_state,Si_II_6355,Si II 6355,Si,6355,37,44.2698485,-2.40271106757,0.394466145508,17.2600129895,182.49610651,87.0309702726,0.295540417637,-2.40271106757,0.379420100805,-288.737238736,0,1.8523936357,0.293851282322,1,1,13.4091682674,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat::Si_II_6355
C1_SN1993J_spectral_state_00359,C1_SN1993J,C1_SN1993J,SN1993J,53,SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None,SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat,1993-05-22 00:00:00.00,,decline_spectral_state,H_alpha,H alpha,H,6562.8,41,34.7691135,16.3900298659,0.0870316552649,-171.62594823,-3757.57872991,95.6898548406,2.60182569292,16.3900298659,0.0837576573638,-519.095261712,0,1.7036019215,2.5879326085,1,1,47.1487494345,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat::H_alpha
C1_SN1993J_spectral_state_00360,C1_SN1993J,C1_SN1993J,SN1993J,53,SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None,SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat,1993-05-22 00:00:00.00,,decline_spectral_state,O_I_7774,O I 7774,O,7774,34,29.18664,1.29875761765,0.144540138913,-15.9161734506,234.818789272,84.2633127191,0.197416473858,-0.53676904902,-0.029972652197,-1.4833321041,-30.468588541,2.2459502655,-0.031600996413,1,1,1.61303172732,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat::O_I_7774
C1_SN1993J_spectral_state_00361,C1_SN1993J,C1_SN1993J,SN1993J,53,SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None,SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat,1993-05-22 00:00:00.00,,decline_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,62,27.65104,7.80171766129,0.566609574179,-203.096607106,1952.92271686,169.759277764,1.82110434753,3.95437766129,-0.02308892192,-136.270605108,66.75233783,-6.286217505,0.81065359183,1,1,12.607976164,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat::Ca_II_NIR
C1_SN1993J_spectral_state_00362,C1_SN1993J,C1_SN1993J,SN1993J,54,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-05-22 00:00:00.00,,decline_spectral_state,H_beta,H beta,H,4861.3,140,32.2085,-4.96881642857,0.610910163466,43.1956967881,-8434.25700657,88.4937478446,1.17642169563,0.00237911905,0.022820262925,0.5162264773,-174.54354547,1.6136909676,0.03211718002,1,1,0.602017361456,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::H_beta
C1_SN1993J_spectral_state_00363,C1_SN1993J,C1_SN1993J,SN1993J,54,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-05-22 00:00:00.00,,decline_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,180,33.1811,0.694718333333,0.305734288496,-7.53738122002,-5012.52926562,120.524340555,0.0727294194331,-3.41446133975,0.080813664516,42.6324765289,4952.44201403,1.403963312,-0.359266958207,1,1,11.8655151205,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Fe_II_5169
C1_SN1993J_spectral_state_00364,C1_SN1993J,C1_SN1993J,SN1993J,54,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-05-22 00:00:00.00,,decline_spectral_state,He_I_5876,He I 5876,He,5875.6,160,37.2945,1.889754375,0.69301639652,-16.2147608897,-6987.71812614,82.9271783958,0.391024778598,0.073256,0.002385700816,-0.7176865782,76.54358833,0.4190046744,0.020925372297,1,1,0.359336503543,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::He_I_5876
C1_SN1993J_spectral_state_00365,C1_SN1993J,C1_SN1993J,SN1993J,54,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-05-22 00:00:00.00,,decline_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,260,40.71505,-3.58733384615,0.71880668205,45.8163160797,-7703.57351734,122.065824117,0.472342880827,0.0677819077,0.002700194595,-0.7123028962,76.3564529,1.259816643,-0.026669558095,1,1,0.416479718211,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00366,C1_SN1993J,C1_SN1993J,SN1993J,54,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-05-22 00:00:00.00,,decline_spectral_state,Si_II_6355,Si II 6355,Si,6355,160,44.36305,-2.191786875,0.39861889568,15.8098192077,-13.2992206755,85.9920689607,0.266729684355,0.21092419257,0.004152750172,-1.4501937818,-195.795327186,-1.0389013119,-0.028810733282,1,1,0.76618845169,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Si_II_6355
C1_SN1993J_spectral_state_00367,C1_SN1993J,C1_SN1993J,SN1993J,54,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-05-22 00:00:00.00,,decline_spectral_state,H_alpha,H alpha,H,6562.8,180,34.62665,16.8241855556,0.072379222362,-174.914604791,-3474.78403336,95.2890187596,2.62339156351,0.4341556897,-0.0146524329029,-3.288656561,282.79469655,-0.400836081,0.02156587059,1,1,1.29836078063,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::H_alpha
C1_SN1993J_spectral_state_00368,C1_SN1993J,C1_SN1993J,SN1993J,54,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-05-22 00:00:00.00,,decline_spectral_state,O_I_7774,O I 7774,O,7774,180,27.43485,3.20956777778,0.094031860936,-42.1159364822,188.151710621,72.7747457836,0.49918527698,1.91081016013,-0.050508277977,-26.1997630316,-46.667078651,-11.4885669355,0.301768803122,1,1,6.12736409222,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::O_I_7774
C1_SN1993J_spectral_state_00369,C1_SN1993J,C1_SN1993J,SN1993J,54,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-05-22 00:00:00.00,,decline_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,360,26.95305,8.11120166667,0.555753430502,-216.675485706,1956.06811498,165.074625697,1.98196467041,0.30948400538,-0.010856143677,-13.5788786,3.14539812,-4.684652067,0.16086032288,1,1,1.73666827935,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Ca_II_NIR
C1_SN1993J_spectral_state_00370,C1_SN1993J,C1_SN1993J,SN1993J,55,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat,1993-05-23 00:00:00.00,,decline_spectral_state,H_beta,H beta,H,4861.3,280,6.86384000852e-14,-1.22983545606e-14,0.0462492269828,265.238025561,-8619.28550001,92.1935280297,0.0121471744096,4.96881642857,-0.564660936483,222.042328773,-185.02849344,3.6997801851,-1.16427452122,1,1,22.5637180138,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat::H_beta
C1_SN1993J_spectral_state_00371,C1_SN1993J,C1_SN1993J,SN1993J,55,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,360,6.96848008713e-14,1.11297046634e-14,0.0208533400114,332.802060973,-10174.9483245,116.896396943,0.0108155953242,-0.694718333333,-0.284880948485,340.339442193,-5162.41905888,-3.627943612,-0.0619138241089,1,1,12.1222952268,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat::Fe_II_5169
C1_SN1993J_spectral_state_00372,C1_SN1993J,C1_SN1993J,SN1993J,55,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat,1993-05-23 00:00:00.00,,decline_spectral_state,He_I_5876,He I 5876,He,5875.6,320,7.68162456929e-14,1.64953965681e-15,0.0583509692493,296.682139211,-6834.63094949,82.2189889022,0.00161774314381,-1.889754375,-0.634665427271,312.896900101,153.08717665,-0.7081894936,-0.389407035454,1,1,15.8818451344,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat::He_I_5876
C1_SN1993J_spectral_state_00373,C1_SN1993J,C1_SN1993J,SN1993J,55,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,520,9.42577010096e-14,-2.12534393188e-14,0.0733599835599,485.307791717,-7550.86061155,150.462643007,0.0207878097065,3.58733384615,-0.64544669849,439.491475637,152.71290579,28.39681889,-0.45155507112,1,1,22.3860475614,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00374,C1_SN1993J,C1_SN1993J,SN1993J,55,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Si_II_6355,Si II 6355,Si,6355,320,8.96228010967e-14,-5.08345501923e-15,0.0390231480181,295.172517758,6827.74233158,88.5593229325,0.00497385205258,2.191786875,-0.359595747662,279.36269855,6841.04155226,2.5672539718,-0.261755832302,1,1,16.4686640762,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat::Si_II_6355
C1_SN1993J_spectral_state_00375,C1_SN1993J,C1_SN1993J,SN1993J,55,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT,1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat,1993-05-23 00:00:00.00,,decline_spectral_state,H_alpha,H alpha,H,6562.8,360,6.53837471361e-14,4.33570534106e-14,0.0118281186221,323.255786188,4337.47656613,94.460720926,0.0426504194065,-16.8241855556,-0.0605511037399,498.170390979,7812.26059949,-0.8282978336,-2.5807411441,1,1,51.7536267461,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat::H_alpha
C1_SN1993J_spectral_state_00376,C1_SN1993J,C1_SN1993J,SN1993J,56,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat,1993-05-23 00:00:00.00,,decline_spectral_state,H_beta,H beta,H,4861.3,42,4.7420653e-15,-5.22607814286e-16,0.00280830851763,275.199414302,-8259.7134611,96.376813797,0.000522178505144,1.17757467463e-14,-0.0434409184652,9.961388741,359.57203891,4.1832857673,-0.0116249959045,1,0,1.08096536971,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat::H_beta
C1_SN1993J_spectral_state_00377,C1_SN1993J,C1_SN1993J,SN1993J,56,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,52,4.6788848e-15,1.03148132308e-15,0.000839075562106,361.414062406,9075.65434143,116.826762585,0.00102926602535,-1.00982233403e-14,-0.0200142644493,28.612001433,19250.6026659,-0.069634358,-0.00978632929885,1,1,11.5333449088,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat::Fe_II_5169
C1_SN1993J_spectral_state_00378,C1_SN1993J,C1_SN1993J,SN1993J,56,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat,1993-05-23 00:00:00.00,,decline_spectral_state,He_I_5876,He I 5876,He,5875.6,40,7.0722806e-15,3.979563925e-16,0.00477883891028,316.038179995,-6667.76592694,84.3339096831,0.000397597439096,-1.25158326431e-15,-0.053572130339,19.356040784,166.86502255,2.1149207809,-0.00122014570471,1,1,1.07930213354,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat::He_I_5876
C1_SN1993J_spectral_state_00379,C1_SN1993J,C1_SN1993J,SN1993J,56,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,65,7.3195777e-15,-2.51369269231e-16,0.00502316584728,514.092202335,-7384.40354423,109.14685127,0.00025107168762,2.10020700496e-14,-0.0683368177126,28.784410618,166.45706732,-41.315791737,-0.0205367380189,1,1,3.43088396397,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00380,C1_SN1993J,C1_SN1993J,SN1993J,56,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Si_II_6355,Si II 6355,Si,6355,37,7.4014628e-15,-2.76906759459e-16,0.00273437929338,315.765930713,182.49610651,76.6725929081,0.0002766624296,4.80654825977e-15,-0.0362887687247,20.593412955,-6645.24622507,-11.8867300244,-0.00469718962298,1,1,5.07684638424,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat::Si_II_6355
C1_SN1993J_spectral_state_00381,C1_SN1993J,C1_SN1993J,SN1993J,56,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat,1993-05-23 00:00:00.00,,decline_spectral_state,H_alpha,H alpha,H,6562.8,27,6.6356521e-15,1.35673837407e-15,0.00112761692637,235.579597869,-4158.24262148,59.8152430903,0.00135595486688,-4.20003150365e-14,-0.0107005016957,-87.676188319,-8495.71918761,-34.6454778357,-0.0412944645396,1,1,8.02238777104,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat::H_alpha
C1_SN1993J_spectral_state_00382,C1_SN1993J,C1_SN1993J,SN1993J,57,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat,1993-05-23 00:00:00.00,,decline_spectral_state,H_beta,H beta,H,4861.3,42,6.7420224e-14,-1.10345109286e-14,0.0441608992786,261.761479835,-8259.7134611,92.1063088164,0.0108985240259,-1.05119031143e-14,0.041352590761,-13.437934467,0,-4.2705049806,0.0103763455208,1,0,0.901384520798,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat::H_beta
C1_SN1993J_spectral_state_00383,C1_SN1993J,C1_SN1993J,SN1993J,57,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,52,6.1445202e-14,1.93197015769e-14,0.0119993872279,335.822964953,-10357.0831093,116.445263165,0.0187807563059,1.82882202538e-14,0.0111603116658,-25.591097453,-19432.7374507,-0.38149942,0.0177514902805,1,1,11.5474928209,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat::Fe_II_5169
C1_SN1993J_spectral_state_00384,C1_SN1993J,C1_SN1993J,SN1993J,57,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat,1993-05-23 00:00:00.00,,decline_spectral_state,He_I_5876,He I 5876,He,5875.6,40,7.8404477e-14,1.447781e-16,0.0592084671028,295.2082539,-7064.26171447,81.5524205703,0.000141960648845,-2.531782925e-16,0.0544296281925,-20.829926095,-396.49578753,-2.7814891128,-0.000255636790251,1,1,1.26770501863,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat::He_I_5876
C1_SN1993J_spectral_state_00385,C1_SN1993J,C1_SN1993J,SN1993J,57,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,65,9.4440294e-14,-2.16202058462e-14,0.0729930115311,483.27745604,-7779.92997024,149.248959327,0.0211632623306,-2.1368836577e-14,0.0679698456838,-30.814746295,-395.52642601,40.102108057,0.020912190643,1,1,3.52218552245,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00386,C1_SN1993J,C1_SN1993J,SN1993J,57,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat,1993-05-23 00:00:00.00,,decline_spectral_state,Si_II_6355,Si II 6355,Si,6355,37,8.87385e-14,-5.45003381081e-15,0.0383931706282,293.686860989,6751.31138458,89.0551916545,0.0053353223695,-5.17312705135e-15,0.0356587913348,-22.079069724,6568.81527807,12.3825987464,0.0050586599399,1,1,5.07313052215,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat::Si_II_6355
C1_SN1993J_spectral_state_00387,C1_SN1993J,C1_SN1993J,SN1993J,57,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0,SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat,1993-05-23 00:00:00.00,,decline_spectral_state,H_alpha,H alpha,H,6562.8,41,6.5599811e-14,4.18492643902e-14,0.0120178446616,327.368226064,-2954.88037475,94.8419556045,0.0412177321998,4.04925260161e-14,0.0108902277352,91.788628195,1203.36224673,35.0267125142,0.0398617773329,1,1,3.97984257205,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat::H_alpha
C1_SN1993J_spectral_state_00388,C1_SN1993J,C1_SN1993J,SN1993J,58,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat,1993-05-24 00:00:00.00,,decline_spectral_state,H_beta,H beta,H,4861.3,42,3.0929554e-14,-4.70478342857e-15,0.0172808403163,269.329958454,-8259.7134611,87.7554578015,0.00468602027851,6.32972750003e-15,-0.0268800589623,7.568478619,0,-4.3508510149,-0.00621250374739,1,0,0.659577032604,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat::H_beta
C1_SN1993J_spectral_state_00389,C1_SN1993J,C1_SN1993J,SN1993J,58,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat,1993-05-24 00:00:00.00,,decline_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,52,2.8580389e-14,4.49192890385e-15,0.00576668198561,351.792895871,9075.65434143,119.491433681,0.0044454357633,-1.48277726731e-14,-0.00623270524229,15.969930918,19432.7374507,3.046170516,-0.0143353205426,1,1,11.4926401073,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat::Fe_II_5169
C1_SN1993J_spectral_state_00390,C1_SN1993J,C1_SN1993J,SN1993J,58,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat,1993-05-24 00:00:00.00,,decline_spectral_state,He_I_5876,He I 5876,He,5875.6,40,3.8551581e-14,1.8603661e-15,0.0259245794745,306.010471938,-7064.26171447,82.91483565,0.00185071271603,1.715588e-15,-0.0332838876283,10.802218038,0,1.3624150797,0.00170875206718,1,1,0.620962369543,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat::He_I_5876
C1_SN1993J_spectral_state_00391,C1_SN1993J,C1_SN1993J,SN1993J,58,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat,1993-05-24 00:00:00.00,,decline_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,65,4.0754538e-14,-2.59792813846e-15,0.0279863973075,498.743933745,-7779.92997024,116.946436302,0.00258014416353,1.90222777077e-14,-0.0450066142236,15.466477705,0,-32.302523025,-0.0185831181671,1,1,2.44751527361,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00392,C1_SN1993J,C1_SN1993J,SN1993J,58,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None,SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat,1993-05-24 00:00:00.00,,decline_spectral_state,Si_II_6355,Si II 6355,Si,6355,37,4.11202705e-14,-8.25073175676e-16,0.0143460279501,305.706645682,182.49610651,80.214944389,0.000820214755816,4.62496063513e-15,-0.0240471426781,12.019784693,-6568.81527807,-8.8402472655,-0.00451510761368,1,1,4.63523181568,date_ordered_line_window_proxy_change,decline_spectral_state,relaxation_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat::Si_II_6355
